timestamp,open,high,low,close,volume
2025-05-23T17:30:00+0000,581.07,581.46,580.04,580.82,2571778.0
2025-05-23T18:00:00+0000,580.82,581.8101,579.99,580.765,4146720.0
2025-05-23T18:30:00+0000,580.74,581.53,580.37,580.73,2691241.0
2025-05-23T19:00:00+0000,580.73,581.45,579.38,579.9,4357174.0
2025-05-23T19:30:00+0000,579.88,581.03,578.49,579.16,10611875.0
2025-05-27T13:30:00+0000,586.07,586.37,584.37,586.13,8847264.0
2025-05-27T14:00:00+0000,586.17,588.25,586.14,587.87,7402375.0
2025-05-27T14:30:00+0000,587.87,588.59,587.625,588.04,4648001.0
2025-05-27T15:00:00+0000,588.04,589.01,587.94,588.81,3713867.0
2025-05-27T15:30:00+0000,588.8,589.12,588.475,588.965,3305776.0
2025-05-27T16:00:00+0000,588.96,589.62,588.89,589.37,3530917.0
2025-05-27T16:30:00+0000,589.37,590.67,589.355,589.93,4358723.0
2025-05-27T17:00:00+0000,589.9483,590.4648,578.43,590.1701,2321679.0
2025-05-27T17:30:00+0000,590.18,591.08,590.0,591.01,2935006.0
2025-05-27T18:00:00+0000,591.0,591.31,590.52,590.67,3429103.0
2025-05-27T18:30:00+0000,590.67,590.9394,590.35,590.4,3248070.0
2025-05-27T19:00:00+0000,590.39,590.785,590.175,590.295,5384748.0
2025-05-27T19:30:00+0000,590.29,591.08,589.88,591.06,12620369.0
2025-05-28T13:30:00+0000,591.56,592.7688,590.54,590.7885,7553655.0
2025-05-28T14:00:00+0000,590.8,591.155,589.95,590.22,4265747.0
2025-05-28T14:30:00+0000,590.23,590.33,589.22,589.34,4108539.0
2025-05-28T15:00:00+0000,589.335,590.14,589.13,589.4,3247801.0
2025-05-28T15:30:00+0000,589.39,589.68,588.97,589.06,2729959.0
2025-05-28T16:00:00+0000,589.06,589.98,589.055,589.875,2503334.0
2025-05-28T16:30:00+0000,589.86,590.245,589.635,589.93,2229654.0
2025-05-28T17:00:00+0000,589.93,590.615,589.8,590.2899,2395319.0
2025-05-28T17:30:00+0000,590.27,590.31,589.43,589.7021,2444200.0
2025-05-28T18:00:00+0000,589.7,590.44,589.66,590.115,2467136.0
2025-05-28T18:30:00+0000,590.1,590.3282,587.92,589.76,5586488.0
2025-05-28T19:00:00+0000,589.75,590.79,589.29,589.515,5645296.0
2025-05-28T19:30:00+0000,589.51,589.645,586.985,587.71,12448140.0
2025-05-29T13:30:00+0000,593.06,593.2,590.26,591.2308,8014988.0
2025-05-29T14:00:00+0000,591.21,591.61,588.5,590.09,6436148.0
2025-05-29T14:30:00+0000,590.08,591.09,589.29,590.93,3401042.0
2025-05-29T15:00:00+0000,590.92,591.01,589.56,590.72,3107835.0
2025-05-29T15:30:00+0000,590.71,590.805,586.54,587.19,4936711.0
2025-05-29T16:00:00+0000,587.18,589.24,586.07,588.99,4898028.0
2025-05-29T16:30:00+0000,588.99,590.149,588.9001,589.795,2618324.0
2025-05-29T17:00:00+0000,589.7908,590.45,589.14,589.32,2718069.0
2025-05-29T17:30:00+0000,589.33,589.81,588.41,588.5551,3153025.0
2025-05-29T18:00:00+0000,588.58,589.3,587.61,588.03,3291039.0
2025-05-29T18:30:00+0000,588.01,589.54,588.01,588.7901,3218284.0
2025-05-29T19:00:00+0000,588.81,589.73,588.3,588.89,4880837.0
2025-05-29T19:30:00+0000,588.89,590.665,588.88,590.0,10417473.0
2025-05-30T13:30:00+0000,588.93,589.11,586.4,587.09,6000057.0
2025-05-30T14:00:00+0000,587.01,589.86,587.01,589.6,4798946.0
2025-05-30T14:30:00+0000,589.59,589.92,588.44,588.69,3116827.0
2025-05-30T15:00:00+0000,588.71,589.37,588.04,589.1254,2307299.0
2025-05-30T15:30:00+0000,589.13,589.37,587.34,587.98,3277528.0
2025-05-30T16:00:00+0000,588.01,588.65,584.68,585.085,5896949.0
2025-05-30T16:30:00+0000,585.07,585.5,583.235,584.405,8513158.0
2025-05-30T17:00:00+0000,584.385,586.06,583.99,585.895,5248966.0
2025-05-30T17:30:00+0000,585.89,586.69,585.54,585.86,3564287.0
2025-05-30T18:00:00+0000,585.86,588.72,585.82,588.26,5829140.0
2025-05-30T18:30:00+0000,588.27,588.8698,587.76,588.68,2870809.0
2025-05-30T19:00:00+0000,588.67,590.95,588.58,590.64,5175127.0
2025-05-30T19:30:00+0000,590.65,591.1299,589.22,589.47,20367654.0
2025-06-02T13:30:00+0000,587.76,589.74,586.64,586.8499,7644202.0
2025-06-02T14:00:00+0000,586.63,588.61,585.06,588.59,7241867.0
2025-06-02T14:30:00+0000,588.58,589.94,588.12,589.33,4496077.0
2025-06-02T15:00:00+0000,589.34,589.68,588.325,588.54,3525312.0
2025-06-02T15:30:00+0000,588.57,590.06,588.13,589.81,2723685.0
2025-06-02T16:00:00+0000,589.8,589.97,588.98,589.41,1824296.0
2025-06-02T16:30:00+0000,589.37,590.19,589.04,590.0,1836077.0
2025-06-02T17:00:00+0000,589.9817,590.61,589.72,589.86,2011440.0
2025-06-02T17:30:00+0000,589.85,590.22,589.5,589.98,1670127.0
2025-06-02T18:00:00+0000,589.98,591.7,589.54,591.505,3829451.0
2025-06-02T18:30:00+0000,591.5,591.96,591.175,591.86,3563376.0
2025-06-02T19:00:00+0000,591.86,592.72,591.7446,592.4,4227718.0
2025-06-02T19:30:00+0000,592.39,592.79,591.65,592.65,9605642.0
2025-06-03T13:30:00+0000,592.34,593.27,592.05,592.395,5527703.0
2025-06-03T14:00:00+0000,592.47,593.9,591.85,593.895,4516836.0
2025-06-03T14:30:00+0000,593.89,594.41,593.17,594.37,3570196.0
2025-06-03T15:00:00+0000,594.37,595.16,594.36,594.97,3686956.0
2025-06-03T15:30:00+0000,594.96,595.7,594.83,595.64,3868135.0
2025-06-03T16:00:00+0000,595.64,596.2501,595.24,596.075,3437732.0
2025-06-03T16:30:00+0000,596.08,596.67,596.02,596.5,2854805.0
2025-06-03T17:00:00+0000,596.5,597.08,596.255,596.75,3353162.0
2025-06-03T17:30:00+0000,596.77,596.97,596.06,596.11,3052023.0
2025-06-03T18:00:00+0000,596.12,596.195,594.8001,596.15,5568231.0
2025-06-03T18:30:00+0000,596.17,596.47,595.905,596.33,2920582.0
2025-06-03T19:00:00+0000,596.34,596.51,595.78,596.26,4545075.0
2025-06-03T19:30:00+0000,596.255,596.5,595.23,596.11,10051960.0
2025-06-04T13:30:00+0000,596.96,597.95,596.79,597.565,6451176.0
2025-06-04T14:00:00+0000,597.5,597.7,595.49,597.585,6527972.0
2025-06-04T14:30:00+0000,597.58,597.77,596.695,597.525,3857557.0
2025-06-04T15:00:00+0000,597.54,597.875,596.97,596.99,2835286.0
2025-06-04T15:30:00+0000,596.99,597.41,596.41,596.88,3216321.0
2025-06-04T16:00:00+0000,596.87,596.94,595.7909,595.925,3092225.0
2025-06-04T16:30:00+0000,595.91,596.84,595.87,596.77,2130854.0
2025-06-04T17:00:00+0000,596.77,597.43,596.75,597.315,2800876.0
2025-06-04T17:30:00+0000,597.31,597.67,597.05,597.57,2067350.0
2025-06-04T18:00:00+0000,597.58,597.93,597.29,597.59,2900679.0
2025-06-04T18:30:00+0000,597.59,597.68,596.84,597.0212,2863492.0
2025-06-04T19:00:00+0000,597.03,597.6,596.71,597.03,3163001.0
2025-06-04T19:30:00+0000,597.03,597.245,595.89,595.9,10285672.0
2025-06-05T13:30:00+0000,597.63,597.905,593.91,594.2897,7655558.0
2025-06-05T14:00:00+0000,594.29,596.21,594.17,596.165,4584229.0
2025-06-05T14:30:00+0000,596.16,597.58,594.0,597.295,9754954.0
2025-06-05T15:00:00+0000,597.29,598.735,597.06,598.6601,4884010.0
2025-06-05T15:30:00+0000,598.65,599.0,598.17,598.7799,3220028.0
2025-06-05T16:00:00+0000,598.76,598.95,597.03,597.89,3578381.0
2025-06-05T16:30:00+0000,597.9,598.02,594.26,594.76,6081379.0
2025-06-05T17:00:00+0000,594.75,596.68,594.305,596.47,3894284.0
2025-06-05T17:30:00+0000,596.45,596.9797,595.68,595.82,3014114.0
2025-06-05T18:00:00+0000,595.84,596.02,593.06,595.3388,6018467.0
2025-06-05T18:30:00+0000,595.34,596.12,595.09,595.24,3622101.0
2025-06-05T19:00:00+0000,595.24,595.51,591.05,592.46,10951582.0
2025-06-05T19:30:00+0000,592.47,594.77,592.2,593.0,14777229.0
2025-06-06T13:30:00+0000,598.66,600.83,598.06,600.3,9907197.0
2025-06-06T14:00:00+0000,600.31,600.48,598.85,599.18,4702812.0
2025-06-06T14:30:00+0000,599.16,599.94,598.65,599.3,3119505.0
2025-06-06T15:00:00+0000,599.29,600.37,597.25,598.51,6049763.0
2025-06-06T15:30:00+0000,598.48,599.23,597.9699,598.6901,3052331.0
2025-06-06T16:00:00+0000,598.7,599.39,598.38,598.59,2191061.0
2025-06-06T16:30:00+0000,598.58,598.89,596.86,597.62,3602628.0
2025-06-06T17:00:00+0000,597.61,598.59,597.125,598.19,3888883.0
